hprd_interaction_id	interactor_hprd_id	interactor_geneSymbol	interactor_refseq_id	experiment_type	reference_id
COM_2971	01010	KRT5	NP_000415.2		15174051
COM_2971	01012	KRT6B	NP_005546.2		15174051
COM_2971	19306	OBSL1	NP_056126.1		15174051
COM_2971	03680	CTAGE5	NP_005921.2		15174051
COM_2971	01949	AGA	NP_000018.1		15174051
COM_2971	03570	NCOA3	NP_858045.1		15174051
COM_2971	10132	OR3A2	NP_002542.3		15174051
COM_2971	15081	OR8D2	NP_001002918.1		15174051
COM_2971	07171	PPBP	NP_002695.1		15174051
COM_2971	01427	PF4V1	NP_002611.1		15174051
COM_2971	04692	PCDH1	NP_115796.2		15174051
COM_2971	03111	RANBP2	NP_006258.3		15174051
COM_2971	01619	RYR2	NP_001026.2		15174051
COM_2971	05135	SACS	NP_055178.3		15174051
COM_2971	12030	SH3BP5	NP_004835.2		15174051
COM_2971	17326	PLA2G4F	NP_998765.2		15174051
COM_2971	02820	TIAM1	NP_003244.2		15174051
COM_2971	06685	PRSS3	NP_031369.2		15174051
COM_2971	19416	ZNF292	NP_055836.1		15174051
COM_2971	06258	AP4E1	NP_031373.2		15174051
COM_2971	00135	APOE	NP_000032.1		15174051
COM_2971	16461	CABLES1	NP_001094089.1		15174051
COM_2971	04837	SLC25A13	CAD43091.1		15174051
COM_2971	06014	NLRC4	NP_067032.3		15174051
COM_2971	04923	CLCA2	NP_006527.1		15174051
COM_2971	03510	DGKG	NP_001337.2		15174051
COM_2971	02303	DMD	NP_003997.1		15174051
COM_2971	05875	DICER1	NP_803187.1		15174051
COM_2971	05156	GRAP2	NP_004801.1		15174051
COM_2971	10968	C4orf41	NP_068761.4		15174051
COM_2971	12954	FAM75A7	NP_056482.2		15174051
COM_2971	17513	FAM113B	NP_612380.1		15174051
COM_2971	15116	PDZRN4	NP_037509.3		15174051
COM_2971	07966	PALB2	NP_078951.2		15174051
COM_2971	07691	C12orf35	NP_060639.3		15174051
COM_2971	16172	LDB3	NP_009009.1		15174051
COM_2971	13885	KIAA1712	NP_001138786.1		15174051
COM_2971	01893	ITGA2	NP_002194.2		15174051
COM_2971	03355	JARID2	NP_004964.2		15174051
COM_2971	16127	GCN1L1	NP_006827.1		15174051
COM_2971	16681	CAMTA1	NP_056030.1		15174051
COM_2971	18062	SLC9A8	NP_056081.1		15174051
COM_2971	11999	CNOT1	NP_057368.3		15174051
COM_2971	03832	LAT	NP_001014989.2		15174051
COM_2971	01176	MYL4	NP_002467.1		15174051
COM_2971	11281	MYLK3	NP_872299.2		15174051
COM_2971	01787	TTN	NP_596869.3		15174051
COM_2971	04094	NPHS1	NP_004637.1		15174051
COM_2971	00173	SLC1A5	NP_005619.1		15174051
COM_2971	03285	PEG3	NP_006201.1		15174051
COM_2971	12081	CROT	NP_001137407.1		15174051
COM_2971	16165	BBC3	NP_001120712.1		15174051
COM_2971	04508	RANBP3	NP_015561.1		15174051
COM_2971	02543	SCN5A	NP_932173.1		15174051
COM_2971	05044	SPAST	NP_055761.2		15174051
COM_2971	05955	SLA2	NP_115590.1		15174051
COM_2971	07543	THRAP3	NP_005110.2		15174051
COM_2971	11555	SGOL2	NP_689737.4		15174051
COM_2971	11535	SORBS3	NP_005766.3		15174051
COM_2972	07467	AKTIP	NP_071921.1	in vivo	18799622
COM_2972	07428	HOOK1	NP_056972.1	in vivo	18799622
COM_2972	09698	HOOK2	NP_037444.2	in vivo	18799622
COM_2972	09699	HOOK3	NP_115786.1	in vivo	18799622
COM_2972	08002	FAM160A2	NP_115503.2	in vivo	18799622
COM_2973	00912	IGHM	CAA34971.1	in vivo	15174051
COM_2973	02517	APOA1	NP_000030.1	in vivo	15174051
COM_2973	04774	APOL1	NP_663318.1	in vivo	15174051
COM_2973	10416	BAZ1B	BAA89210.1	in vivo	15174051
COM_2973	00400	C3	NP_000055.2	in vivo	15174051
COM_2973	00626	FN1	NP_997647.1	in vivo	15174051
COM_2973	06717	CTR9	NP_055448.1	in vivo	15174051
COM_2973	11755	IGHG1	CAD98026.1	in vivo	15174051
COM_2973	00921	IGKC	AAH73779.1	in vivo	15174051
COM_2973	00912	IGHM	CAA34971.1	in vivo	15174051
COM_2973	06351	KRT9	NP_000217.2	in vivo	15174051
COM_2973	00763	KRT1	NP_006112.3	in vivo	15174051
COM_2973	01448	PAPPA	NP_002572.2	in vivo	15174051
COM_2973	01378	ACPP	NP_001127666.1	in vivo	15174051
COM_2973	01043	RUNX1	NP_001745.2	in vivo	15174051
COM_2973	17761	OR5H6	NP_001005479.1	in vivo	15174051
COM_2973	02820	TIAM1	NP_003244.2	in vivo	15174051
COM_2974	01811	TF	NP_001054.1	in vivo	15174051
COM_2974	02517	APOA1	NP_000030.1	in vivo	15174051
COM_2974	07622	SETX	NP_055861.3	in vivo	15174051
COM_2974	00293	CTSL1	NP_001903.1	in vivo	15174051
COM_2974	00626	FN1	NP_997647.1	in vivo	15174051
COM_2974	00795	SERPIND1	NP_000176.2	in vivo	15174051
COM_2974	11755	IGHG1	CAD98026.1	in vivo	15174051
COM_2974	00921	IGKC	AAH73779.1	in vivo	15174051
COM_2974	09746	KRT72	NP_542785.1	in vivo	15174051
COM_2974	03254	UPF1	Q92900	in vivo	15174051
COM_2974	01618	RYR1	NP_000531.2	in vivo	15174051
COM_2974	00062	ALB	NP_000468.1	in vivo	15174051
COM_2974	01447	TTR	NP_000362.1	in vivo	15174051
COM_2975	11151	KIAA1524	NP_065941.2	in vivo	17632056
COM_2975	11151	KIAA1524	NP_065941.2	in vivo	17632056
COM_2975	08912	PPP2CA	NP_002706.1	in vivo	17632056
COM_2975	16184	PPP2R1A	NP_055040.2	in vivo	17632056
COM_2976	00589	ESR1	NP_000116.2	in vivo	17911387
COM_2976	00589	ESR1	NP_000116.2	in vivo	17911387
COM_2976	00298	CDKN1A	NP_510867.1	in vivo	17911387
COM_2976	00455	CCNE1	NP_001229.1	in vivo	17911387
COM_2976	00310	CDK2	NP_001789.2	in vivo	17911387
COM_2977	06980	NF2	NP_000259.1	in vivo	18332868
COM_2977	11674	VPRBP	NP_055518.1	in vivo	18332868
COM_2977	10952	DDB1	NP_001914.3	in vivo	18332868
COM_2977	00776	HSPA1L	NP_005518.3	in vivo	18332868
COM_2977	02934	HADHA	NP_000173.2	in vivo	18332868
COM_2977	07205	HSPA8	NP_006588.1	in vivo	18332868
COM_2977	00682	HSPA5	NP_005338.1	in vivo	18332868
COM_2977	09185	ZRANB2	NP_976225.1	in vivo	18332868
COM_2978	02738	KCNJ4	NP_690607.1	in vitro;in vivo	14960569
COM_2978	03007	DLG1	NP_004078.2	in vitro;in vivo	14960569
COM_2978	02164	CASK	NP_003679.2	in vitro;in vivo	14960569
COM_2978	04542	LIN7A	NP_004655.1	in vitro;in vivo	14960569
COM_2978	03879	APBA1	NP_001154.2	in vitro;in vivo	14960569
COM_2978	17279	LIN7C	NP_060832.1	in vitro;in vivo	14960569
COM_2979	02501	ABCA1	NP_005493.2	in vitro	12054535
COM_2979	00547	UTRN	NP_009055.2	in vitro	12054535
COM_2979	02491	SNTB2	NP_006741.1	in vitro	12054535
COM_298	00628	ITGB1	NP_391987.1	in vivo	11358957
COM_298	01765	THBS1	NP_003237.2	in vivo	11358957
COM_298	05431	ITGA3	NP_005492.1	in vivo	11358957
COM_2981	05155	PPARGC1A	NP_037393.1	in vitro	10983978
COM_2981	16016	CDK9	NP_001252.1	in vitro	10983978
COM_2981	03938	CCNT1	NP_001231.2	in vitro	10983978
COM_2981	04839	CCNT2	NP_490595.1	in vitro	10983978
COM_2982	03143	HDAC1	NP_004955.2	in vivo	11784859
COM_2982	05521	HDAC2	NP_001518.2	in vivo	11784859
COM_2982	04232	RBBP4	NP_005601.1	in vivo	11784859
COM_2982	04231	RBBP7	NP_002884.1	in vivo	11784859
COM_2982	03337	ING1	NP_005528.3	in vivo	11784859
COM_2982	04540	SAP30	NP_003855.1	in vivo	11784859
COM_2982	04459	SMARCA4	NP_001122321.1	in vivo	11784859
COM_2982	03435	SMARCC1	NP_003065.3	in vivo	11784859
COM_2983	10955	FBXW5	NP_061871.1	in vitro	18381890
COM_2983	10955	FBXW5	NP_061871.1	in vitro	18381890
COM_2983	07218	CUL4A	NP_001008895.1	in vitro	18381890
COM_2983	05594	TSC1	NP_000359.1	in vitro	18381890
COM_2983	01850	TSC2	NP_000539.2	in vitro	18381890
COM_2983	10952	DDB1	NP_001914.3	in vitro	18381890
COM_2984	10955	FBXW5	NP_061871.1	in vitro	18381890
COM_2984	10955	FBXW5	NP_061871.1	in vitro	18381890
COM_2984	07218	CUL4A	NP_001008895.1	in vitro	18381890
COM_2984	05594	TSC1	NP_000359.1	in vitro	18381890
COM_2984	01850	TSC2	NP_000539.2	in vitro	18381890
COM_2984	10952	DDB1	NP_001914.3	in vitro	18381890
COM_2985	03143	HDAC1	NP_004955.2	in vivo	11784859
COM_2985	09071	CHD3	NP_001005271.2	in vivo	11784859
COM_2985	04540	SAP30	NP_003855.1	in vivo	11784859
COM_2985	09690	SIN3A	NP_056292.1	in vivo	11784859
COM_2986	01850	TSC2	NP_000539.2	in vitro;yeast 2-hybrid	18381890
COM_2986	10955	FBXW5	NP_061871.1	in vitro;yeast 2-hybrid	18381890
COM_2986	05594	TSC1	NP_000359.1	in vitro;yeast 2-hybrid	18381890
COM_2987	10955	FBXW5	NP_061871.1	in vitro	18381890
COM_2987	10952	DDB1	NP_001914.3	in vitro	18381890
COM_2987	07218	CUL4A	NP_001008895.1	in vitro	18381890
COM_2988	12186	MCM8	NP_115874.3	in vitro	15684404
COM_2988	04022	CDC6	NP_001245.1	in vitro	15684404
COM_2988	03544	ORC1L	NP_004144.2	in vitro	15684404
COM_2989	02858	PPP2R4	NP_821068.1	in vivo	8703017
COM_2989	03384	PPP2R5A	NP_006234.1	in vivo	8703017
COM_2989	09038	PPP2R5B	NP_006235.1	in vivo	8703017
COM_2989	03385	PPP2R5C	NP_002710.2	in vivo	8703017
COM_2989	09039	PPP2R5D	NP_006236.1	in vivo	8703017
COM_2989	09040	PPP2R5E	NP_006237.1	in vivo	8703017
COM_299	00628	ITGB1	NP_391987.1	in vitro;in vivo	11980922
COM_299	01766	THBS2	NP_003238.2	in vitro;in vivo	11980922
COM_299	01894	ITGA4	NP_000876.3	in vitro;in vivo	11980922
COM_2990	04256	SAP18	NP_005861.2	in vivo	11960000
COM_2990	09690	SIN3A	NP_056292.1	in vivo	11960000
COM_2990	01311	GLI1	NP_005260.1	in vivo	11960000
COM_2990	06124	SUFU	NP_057253.2	in vivo	11960000
COM_2991	05247	PABPC1	NP_002559.2		18056425
COM_2991	15640	PAN2	NP_001120932.1		18056425
COM_2991	17818	PAN3	NP_787050.4		18056425
COM_2992	05247	PABPC1	NP_002559.2	in vivo	18056425
COM_2992	05370	CNOT7	AAH60852.1	in vivo	18056425
COM_2992	09273	TOB1	NP_005740.1	in vivo	18056425
COM_2993	02910	NCOR2	NP_006303.3	in vivo	11013263
COM_2993	09690	SIN3A	NP_056292.1	in vivo	11013263
COM_2993	03143	HDAC1	NP_004955.2	in vivo	11013263
COM_2993	05521	HDAC2	NP_001518.2	in vivo	11013263
COM_2993	08950	HDAC3	NP_003874.2	in vivo	11013263
COM_2993	04540	SAP30	NP_003855.1	in vivo	11013263
COM_2994	02911	NCOR1	NP_006302.2	in vivo	11013263
COM_2994	04459	SMARCA4	NP_001122321.1	in vivo	11013263
COM_2994	03437	SMARCC2	NP_003066.2	in vivo	11013263
COM_2994	03435	SMARCC1	NP_003065.3	in vivo	11013263
COM_2994	12027	SF3B3	NP_036558.3	in vivo	11013263
COM_2994	06903	SF3A1	NP_005868.1	in vivo	11013263
COM_2994	03445	TRIM28	NP_005753.1	in vivo	11013263
COM_2994	03364	SMARCB1	NP_003064.2	in vivo	11013263
COM_2994	08950	HDAC3	NP_003874.2	in vivo	11013263
COM_2995	04583	RIPK1	NP_003795.2		18570872
COM_2995	03426	BIRC3	NP_001156.1		18570872
COM_2995	03419	BIRC2	NP_001157.1		18570872
COM_2995	04011	MAP3K7	NP_663304.1		18570872
COM_2996	02217	IKBKG	NP_001093326.2		18180283
COM_2996	02235	IRAK1	NP_001560.2		18180283
COM_2996	03833	TRAF6	NP_665802.1		18180283
COM_2996	04011	MAP3K7	NP_663304.1		18180283
COM_2997	02235	IRAK1	NP_001560.2		18180283
COM_2997	02811	CHUK	NP_001269.3		18180283
COM_2997	04462	IKBKB	NP_001547.1		18180283
COM_2998	13624	H2AFY	NP_613258.2	in vivo	17158748
COM_2998	17845	PHF14	NP_001007158.1	in vivo	17158748
COM_2998	01435	PARP1	NP_001609.2	in vivo	17158748
COM_2998	00535	TOP1	NP_003277.1	in vivo	17158748
COM_2998	05895	DDX21	NP_004719.2	in vivo	17158748
COM_2998	08935	XRCC5	NP_066964.1	in vivo	17158748
COM_2998	01071	XRCC6	NP_001460.1	in vivo	17158748
COM_2998	04955	PRMT5	NP_006100.2	in vivo	17158748
COM_2998	00775	HSPA6	NP_002146.2	in vivo	17158748
COM_2998	03143	HDAC1	NP_004955.2	in vivo	17158748
COM_2998	11026	HP1BP3	NP_057371.2	in vivo	17158748
COM_2998	14387	WDR77	NP_077007.1	in vivo	17158748
COM_2998	01559	RCC1	NP_001041659.1	in vivo	17158748
COM_2998	00503	DEK	NP_003463.1	in vivo	17158748
COM_2998	13624	H2AFY	NP_613258.2	in vivo	17158748
COM_2998	07514	HIST1H1C	NP_005310.1	in vivo	17158748
COM_2998	00820	HIST1H1A	NP_005316.1	in vivo	17158748
COM_2998	03109	RAN	NP_006316.1	in vivo	17158748
COM_2998	05131	CBX5	NP_036249.1	in vivo	17158748
COM_2998	05149	CBX1	NP_006798.1	in vivo	17158748
COM_2998	03036	H3F3B	NP_005315.1	in vivo	17158748
COM_2998	11901	HIST1H2BE	NP_003514.2	in vivo	17158748
COM_2998	03465	H2AFX	NP_002096.1	in vivo	17158748
COM_2998	11921	HIST1H4E	NP_003536.1	in vivo	17158748
COM_2999	05903	NEDD4L	NP_001138439.1	in vivo	18577513
COM_2999	16394	TTYH2	NP_116035.5	in vivo	18577513
COM_2999	12333	TTYH3	NP_079526.1	in vivo	18577513
COM_3	00017	ACTG1	NP_001605.1	in vitro;in vivo	12470643
COM_3	00032	ACTB	NP_001092.1	in vitro;in vivo	12470643
COM_3	00412	CTGF	NP_001892.1	in vitro;in vivo	12470643
COM_30	00030	ACTA1	NP_001091.1	in vivo	11071908
COM_30	00558	EPB41	AAD42222.1	in vivo	11071908
COM_30	01180	MYL1	NP_524144.1	in vivo	11071908
COM_30	01839	TPM1	NP_000357.3	in vivo	11071908
COM_300	00628	ITGB1	NP_391987.1	in vitro;in vivo	10684262
COM_300	01825	TGM2	NP_004604.2	in vitro;in vivo	10684262
COM_300	01892	ITGA1	NP_852478.1	in vitro;in vivo	10684262
COM_3000	03465	H2AFX	NP_002096.1	in vivo	17158748
COM_3000	01435	PARP1	NP_001609.2	in vivo	17158748
COM_3000	08935	XRCC5	NP_066964.1	in vivo	17158748
COM_3000	01071	XRCC6	NP_001460.1	in vivo	17158748
COM_3000	00775	HSPA6	NP_002146.2	in vivo	17158748
COM_3000	03143	HDAC1	NP_004955.2	in vivo	17158748
COM_3000	13624	H2AFY	NP_613258.2	in vivo	17158748
COM_3000	07514	HIST1H1C	NP_005310.1	in vivo	17158748
COM_3000	00820	HIST1H1A	NP_005316.1	in vivo	17158748
COM_3000	05131	CBX5	NP_036249.1	in vivo	17158748
COM_3000	05149	CBX1	NP_006798.1	in vivo	17158748
COM_3000	03036	H3F3B	NP_005315.1	in vivo	17158748
COM_3000	11901	HIST1H2BE	NP_003514.2	in vivo	17158748
COM_3000	03465	H2AFX	NP_002096.1	in vivo	17158748
COM_3000	11921	HIST1H4E	NP_003536.1	in vivo	17158748
COM_3001	02091	USP9X	NP_001034679.2	in vivo	18254724
COM_3001	12171	NUAK1	NP_055655.1	in vivo	18254724
COM_3001	09402	MARK4	NP_113605.2	in vivo	18254724
COM_3002	04251	E2F6	NP_001943.1	in vivo	16565076
COM_3002	04459	SMARCA4	NP_001122321.1	in vivo	16565076
COM_3002	10166	ZMYND8	NP_898868.1	in vivo	16565076
COM_3003	00932	IGF1R	NP_000866.1	in vitro	18632619
COM_3003	03786	NEDD4	NP_940682.2	in vitro	18632619
COM_3003	07038	UBC	NP_066289.2	in vitro	18632619
COM_3004	01272	MDM2	NP_002383.2	in vivo	18632619
COM_3004	01859	TP53	NP_000537.3	in vivo	18632619
COM_3004	07038	UBC	NP_066289.2	in vivo	18632619
COM_3005	01320	CBL	NP_005179.2	in vivo	18632619
COM_3005	01859	TP53	NP_000537.3	in vivo	18632619
COM_3005	07038	UBC	NP_066289.2	in vivo	18632619
COM_3006	09421	PAX3	NP_852124.1	in vitro;in vivo	17662948
COM_3006	07191	RAD23A	NP_005044.1	in vitro;in vivo	17662948
COM_3006	03386	PSMD4	NP_002801.1	in vitro;in vivo	17662948
COM_3006	06772	RAD23B	NP_002865.1	in vitro;in vivo	17662948
COM_3008	01859	TP53	NP_000537.3	in vivo	18303029
COM_3008	03438	SMARCD1	NP_003067.3	in vivo	18303029
COM_3008	04459	SMARCA4	NP_001122321.1	in vivo	18303029
COM_3008	03435	SMARCC1	NP_003065.3	in vivo	18303029
COM_3009	02757	NDUFV2	NP_066552.2	in vivo	15250827
COM_3009	02757	NDUFV2	NP_066552.2	in vivo	15250827
COM_3009	04832	NDUFA9	NP_004993.1	in vivo	15250827
COM_3009	04285	NDUFS2	NP_004541.1	in vivo	15250827
COM_301	00628	ITGB1	NP_391987.1	in vitro;in vivo	10684262
COM_301	01825	TGM2	NP_004604.2	in vitro;in vivo	10684262
COM_301	05431	ITGA3	NP_005492.1	in vitro;in vivo	10684262
COM_3010	09421	PAX3	NP_852124.1	in vitro;in vivo	17662948
COM_3010	06772	RAD23B	NP_002865.1	in vitro;in vivo	17662948
COM_3010	11658	UBA2	NP_005490.1	in vitro;in vivo	17662948
COM_3011	01463	PSMA3	NP_002779.1	in vivo	12376572
COM_3011	01464	PSMA5	NP_002781.2	in vivo	12376572
COM_3011	02630	PSMB6	NP_002789.1	in vivo	12376572
COM_3011	04940	PSMB7	NP_002790.1	in vivo	12376572
COM_3011	03710	PSMB4	NP_002787.2	in vivo	12376572
COM_3011	04170	PSMA1	NP_683877.1	in vivo	12376572
COM_3011	03709	PSMB3	NP_002786.2	in vivo	12376572
COM_3011	10168	PSMA4	NP_002780.1	in vivo	12376572
COM_3011	08907	PSMA2	NP_002778.1	in vivo	12376572
COM_3011	03708	PSMB2	NP_002785.1	in vivo	12376572
COM_3011	05967	PSMA7	NP_002783.1	in vivo	12376572
COM_3011	03603	PSMB1	NP_002784.1	in vivo	12376572
COM_3011	02629	PSMB5	NP_002788.1	in vivo	12376572
COM_3012	10574	BRD4	NP_490597.1	in vivo	16109376
COM_3012	02176	MED12	NP_005111.2	in vivo	16109376
COM_3012	02172	MED14	NP_004220.2	in vivo	16109376
COM_3012	06107	MED24	NP_055630.2	in vivo	16109376
COM_3012	04816	MED17	NP_004259.3	in vivo	16109376
COM_3012	05055	MED1	NP_004765.2	in vivo	16109376
COM_3012	03938	CCNT1	NP_001231.2	in vivo	16109376
COM_3012	16016	CDK9	NP_001252.1	in vivo	16109376
COM_3013	10574	BRD4	NP_490597.1	in vivo	16109376
COM_3013	03938	CCNT1	NP_001231.2	in vivo	16109376
COM_3013	16016	CDK9	NP_001252.1	in vivo	16109376
COM_3014	12613	POMP	NP_057016.1	in vivo	17948026
COM_3014	04170	PSMA1	NP_683877.1	in vivo	17948026
COM_3014	08907	PSMA2	NP_002778.1	in vivo	17948026
COM_3014	01463	PSMA3	NP_002779.1	in vivo	17948026
COM_3014	10168	PSMA4	NP_002780.1	in vivo	17948026
COM_3014	01464	PSMA5	NP_002781.2	in vivo	17948026
COM_3014	04171	PSMA6	NP_002782.1	in vivo	17948026
COM_3014	05967	PSMA7	NP_002783.1	in vivo	17948026
COM_3014	03708	PSMB2	NP_002785.1	in vivo	17948026
COM_3014	03709	PSMB3	NP_002786.2	in vivo	17948026
COM_3014	03710	PSMB4	NP_002787.2	in vivo	17948026
COM_3014	02630	PSMB6	NP_002789.1	in vivo	17948026
COM_3015	01825	TGM2	NP_004604.2	in vivo	16951195
COM_3015	01235	NFKBIA	NP_065390.1	in vivo	16951195
COM_3015	01241	RELA	NP_068810.3	in vivo	16951195
COM_3017	01305	SPI1	NP_001074016.1		16331260
COM_3017	02050	MECP2	NP_001104262.1		16331260
COM_3017	03143	HDAC1	NP_004955.2		16331260
COM_3017	09690	SIN3A	NP_056292.1		16331260
COM_3017	04209	DNMT3B	NP_008823.1		16331260
COM_3018	01305	SPI1	NP_001074016.1	in vitro	16331260
COM_3018	04141	DNMT3A	NP_072046.2	in vitro	16331260
COM_3018	04209	DNMT3B	NP_008823.1	in vitro	16331260
COM_3019	02867	CDKN1B	NP_004055.1	in vivo	12972555
COM_3019	18095	SPDYA	NP_877433.2	in vivo	12972555
COM_3019	00310	CDK2	NP_001789.2	in vivo	12972555
COM_302	00628	ITGB1	NP_391987.1	in vitro	9117345,10623819
COM_302	01888	VCAM1	NP_001069.1	in vitro	9117345,10623819
COM_302	01894	ITGA4	NP_000876.3	in vitro	9117345,10623819
COM_3020	00457	PPIA	NP_066953.1	in vitro	12218175
COM_3020	03195	PPP3R1	NP_000936.1	in vitro	12218175
COM_3020	00457	PPIA	NP_066953.1	in vitro	12218175
COM_3021	05500	PSME3	NP_789839.1	in vitro	18309296
COM_3021	01272	MDM2	NP_002383.2	in vitro	18309296
COM_3021	01859	TP53	NP_000537.3	in vitro	18309296
COM_3022	05829	SMC3	NP_005436.1	in vivo	17349791
COM_3022	11072	WAPAL	AAO14651.1	in vivo	17349791
COM_3022	05624	PDS5B	NP_055847.1	in vivo	17349791
COM_3022	02077	SMC1A	NP_006297.2	in vivo	17349791
COM_3022	11537	PDS5A	NP_001093869.1	in vivo	17349791
COM_3022	05076	STAG1	NP_005853.2	in vivo	17349791
COM_3022	05077	STAG2	NP_001036214.1	in vivo	17349791
COM_3022	05924	RAD21	NP_006256.1	in vivo	17349791
COM_3023	05829	SMC3	NP_005436.1	in vivo	17349791
COM_3023	02077	SMC1A	NP_006297.2	in vivo	17349791
COM_3023	05924	RAD21	NP_006256.1	in vivo	17349791
COM_3023	05076	STAG1	NP_005853.2	in vivo	17349791
COM_3023	05077	STAG2	NP_001036214.1	in vivo	17349791
COM_3023	11537	PDS5A	NP_001093869.1	in vivo	17349791
COM_3023	05624	PDS5B	NP_055847.1	in vivo	17349791
COM_3023	11072	WAPAL	AAO14651.1	in vivo	17349791
COM_3023	13016	CDCA5	NP_542399.1	in vivo	17349791
COM_3025	03111	RANBP2	NP_006258.3	in vitro	17911097
COM_3025	04086	PSMC6	NP_002797.3	in vitro	17911097
COM_3025	10169	PSMD1	NP_002798.2	in vitro	17911097
COM_3025	03386	PSMD4	NP_002801.1	in vitro	17911097
COM_3025	10170	PSMD3	NP_002800.2	in vitro	17911097
COM_3025	01105	PSMC2	NP_002794.1	in vitro	17911097
COM_3026	00519	DHFR	NP_000782.1	in vitro	18451149
COM_3026	01272	MDM2	NP_002383.2	in vitro	18451149
COM_3026	04594	PSMD10	NP_002805.1	in vitro	18451149
COM_3026	12068	MTBP	NP_071328.2	in vitro	18451149
COM_3026	04082	MDM4	NP_002384.2	in vitro	18451149
COM_3026	01574	RB1	NP_000312.2	in vitro	18451149
COM_3026	00519	DHFR	NP_000782.1	in vitro	18451149
COM_3027	04066	AURKA	NP_003591.2	in vivo	17939994
COM_3027	02811	CHUK	NP_001269.3	in vivo	17939994
COM_3027	04462	IKBKB	NP_001547.1	in vivo	17939994
COM_3027	02217	IKBKG	NP_001093326.2	in vivo	17939994
COM_3027	05802	TPX2	NP_036244.2	in vivo	17939994
COM_3028	18165	TBC1D7	NP_057579.1	in vitro;in vivo	17658474
COM_3028	05594	TSC1	NP_000359.1	in vitro;in vivo	17658474
COM_3028	01850	TSC2	NP_000539.2	in vitro;in vivo	17658474
COM_3029	03354	BARD1	NP_000456.2		19176389
COM_3029	10391	TACC1	NP_006274.2		19176389
COM_3029	05397	AURKB	NP_004208.2		19176389
COM_3029	02554	BRCA2	NP_000050.2		19176389
COM_3029	00218	BRCA1	NP_009231.2		19176389
COM_303	00628	ITGB1	NP_391987.1	in vitro	10209034
COM_303	01888	VCAM1	NP_001069.1	in vitro	10209034
COM_303	04910	ITGA9	NP_002198.2	in vitro	10209034
COM_3030	03254	UPF1	Q92900	in vivo	18423202
COM_3030	06795	EIF3B	NP_003742.2	in vivo	18423202
COM_3030	03618	EIF3A	NP_003741.1	in vivo	18423202
COM_3030	04889	EIF3C	NP_003743.1	in vivo	18423202
COM_3030	04881	EIF2S1	NP_004085.1	in vivo	18423202
COM_3030	04882	EIF2S2	NP_003899.2	in vivo	18423202
COM_3031	03939	RNF103	NP_005658.1	in vivo	18675248
COM_3031	12302	DERL1	NP_077271.1	in vivo	18675248
COM_3031	03013	VCP	NP_009057.1	in vivo	18675248
COM_3032	04461	HLTF	NP_003062.2	in vitro;in vivo	18316726
COM_3032	01456	PCNA	NP_002583.1	in vitro;in vivo	18316726
COM_3032	01533	UBE2B	NP_003328.1	in vitro;in vivo	18316726
COM_3032	09242	RAD18	NP_064550.3	in vitro;in vivo	18316726
COM_3032	04300	UBE2V2	NP_003341.1	in vitro;in vivo	18316726
COM_3032	04725	UBE2N	NP_003339.1	in vitro;in vivo	18316726
COM_3033	10624	ABTB2	NP_665803.1	in vivo	18429817
COM_3033	09123	CUL3	NP_003581.1	in vivo	18429817
COM_3033	06794	RBX1	NP_055063.1	in vivo	18429817
COM_3034	01272	MDM2	NP_002383.2	in vivo	18382127
COM_3034	01859	TP53	NP_000537.3	in vivo	18382127
COM_3034	10509	RNF34	NP_919247.1	in vivo	18382127
COM_3034	11489	RFFL	NP_476519.1	in vivo	18382127
COM_3035	13925	KLHL12	NP_067646.1	in vitro	18303015
COM_3035	10195	RIT1	NP_008843.1	in vitro	18303015
COM_3035	09123	CUL3	NP_003581.1	in vitro	18303015
COM_3036	11527	RWDD3	NP_056300.2	in vitro	17956732
COM_3036	09045	UBE2I	NP_003336.1	in vitro	17956732
COM_3036	03554	SUMO1	NP_003343.1	in vitro	17956732
COM_3037	11489	RFFL	NP_476519.1	in vivo	18382127
COM_3037	01272	MDM2	NP_002383.2	in vivo	18382127
COM_3037	04082	MDM4	NP_002384.2	in vivo	18382127
COM_3038	05487	LPAR2	AAC27728.1	in vivo	16203867
COM_3038	03883	CFTR	NP_000483.3	in vivo	16203867
COM_3038	05946	SLC9A3R2	NP_001123484.1	in vivo	16203867
COM_3039	19464	TOMM6	NP_001127965.1	in vitro;in vivo	18331822
COM_3039	16672	TOMM5	NP_001127956.1	in vitro;in vivo	18331822
COM_3039	03507	TOMM20	NP_055580.1	in vitro;in vivo	18331822
COM_3039	16274	TOMM40	NP_006105.1	in vitro;in vivo	18331822
COM_3039	16266	TOMM7	NP_061932.1	in vitro;in vivo	18331822
COM_304	00628	ITGB1	NP_391987.1	in vivo	10397731
COM_304	01893	ITGA2	NP_002194.2	in vivo	10397731
COM_304	03017	CD47	NP_001768.1	in vivo	10397731
COM_3040	00115	CD44	NP_000601.3	in vivo	17092940
COM_3040	05448	WASL	NP_003932.3	in vivo	17092940
COM_3040	05023	ACTR2	NP_001005386.1	in vivo	17092940
COM_3040	05024	ACTR3	NP_005712.1	in vivo	17092940
COM_3040	01281	ERBB2	NP_004439.2	in vivo	17092940
COM_3041	11670	VARS2	NP_065175.4	in vitro	3169261
COM_3041	00560	EEF1D	NP_115754.2	in vitro	3169261
COM_3041	11745	EEF1G	NP_001395.1	in vitro	3169261
